0,1,2,3,4,5,6
-1.3339,-0.82131,0.67454,2,1,5,1
-1.0737,-0.37668,0.14189,2,2,5,2
0.68311,-0.78759,0.62029,1,2,5,1
-0.85941,-0.78717,0.61963,1,2,5,1
0.16625,-0.71851,0.51625,1,2,5,2
-0.99145,-0.1027,0.010547,2,1,5,2
-1.6553,-0.85597,0.73269,2,2,5,1
0.54943,-0.71901,0.51698,2,2,5,1
-0.09127,-0.78749,0.62014,2,1,5,1
-0.59889,-0.89016,0.79238,1,2,5,2
-0.38408,-0.10335,0.010682,1,1,5,2
-1.7652,-0.88962,0.79143,2,2,5,2
-0.32718,-0.23953,0.057373,2,1,5,2
0.012747,-0.75322,0.56733,2,2,5,1
-0.73921,-0.95956,0.92076,2,2,5,2
0.15111,-0.78789,0.62077,1,2,5,1
-0.14414,-0.58099,0.33755,1,1,5,1
-0.051658,-0.82159,0.67501,1,2,5,2
-0.37824,1.4032,1.9689,2,1,5,2
-0.24035,-0.47919,0.22962,1,1,5,2
0.42679,-0.8559,0.73256,2,1,5,1
0.0071247,-0.58183,0.33852,2,2,5,2
0.090668,-0.47892,0.22937,2,1,5,1
0.52051,-0.85575,0.7323,2,2,5,2
0.27604,-0.85563,0.7321,1,2,5,2
0.10069,-0.37664,0.14186,1,1,5,2
0.47192,-0.78727,0.6198,2,2,5,1
0.43293,-0.75313,0.5672,2,2,5,2
-0.02244,-0.85564,0.73212,2,2,5,2
-1.4936,-0.85492,0.73088,1,2,5,1
0.48571,-0.30781,0.094748,1,1,5,1
-0.045714,-0.85602,0.73276,1,1,5,2
-0.86125,-0.92411,0.85397,2,1,5,1
0.34124,-0.034004,0.0011562,2,1,5,1
-0.23845,0.033877,0.0011477,1,2,5,1
-1.4212,0.61619,0.37968,1,1,5,2
0.57073,-0.75238,0.56608,2,1,5,2
-1.0812,-0.58169,0.33836,2,1,5,1
0.62784,-0.58047,0.33694,2,1,5,2
0.27786,-0.5477,0.29998,2,2,5,2
0.063234,-0.65028,0.42287,2,2,5,1
0.10106,-0.71915,0.51718,2,2,5,2
0.0085476,-0.44378,0.19694,1,2,5,2
-0.30877,-0.54674,0.29893,2,2,5,1
1.6256,-0.13649,0.018629,1,1,5,1
-2.891,0.9584,0.91853,1,2,5,1
0.18667,-0.61587,0.3793,1,2,5,1
0.24741,-0.4796,0.23002,2,1,5,1
-0.03047,1.13,1.2768,1,1,5,2
0.59782,-0.10324,0.010658,2,2,5,2
-0.049732,-0.27364,0.074878,1,2,5,2
-1.0554,0.10274,0.010556,1,1,5,2
-1.0031,-0.89019,0.79244,2,1,5,1
1.7238,0.10272,0.010551,1,2,5,1
-1.1619,-0.5477,0.29998,2,1,5,1
-2.4185,-0.85556,0.73199,2,2,5,2
0.49218,0.30864,0.09526,1,1,5,2
0.27035,-0.47913,0.22957,2,2,5,1
-0.35067,-0.41118,0.16907,2,1,5,2
-0.36471,0.41053,0.16853,1,2,5,2
-1.5119,1.5067,2.2702,1,1,5,2
-0.59059,-0.51357,0.26376,2,2,5,1
0.28324,-0.71843,0.51614,2,2,5,2
-0.43195,-0.50796,0.25802,1,2,5,2
0.054104,0.034762,0.0012084,1,1,5,1
0.66182,-0.17125,0.029325,1,1,5,1
0.1002,-0.6506,0.42328,2,2,5,1
-0.82423,-0.13669,0.018685,1,1,5,2
1.5431,0.3079,0.094805,1,2,5,1
0.25027,-0.58214,0.33889,2,1,5,1
-0.34949,1.2672,1.6059,1,1,5,2
1.0054,0.71885,0.51675,1,2,5,1
-0.44008,0.8561,0.7329,1,1,5,1
-0.76574,0.41103,0.16895,2,1,5,2
-0.39426,-0.68494,0.46914,1,2,5,1
-0.53276,-0.27429,0.075234,1,2,5,2
0.52279,-0.068519,0.0046948,1,1,5,1
-0.62129,-0.44522,0.19822,1,2,5,2
2.0023,-0.51354,0.26372,2,2,5,2
0.2362,-0.61568,0.37906,2,1,5,2
-0.093404,0.54777,0.30005,2,1,5,1
-0.58151,0.068609,0.0047072,1,1,5,1
0.70687,-0.37596,0.14134,1,2,5,1
-0.44452,-0.64987,0.42234,2,2,5,1
-0.052345,-0.20552,0.042239,1,2,5,2
0.42013,-0.82126,0.67448,2,2,5,2
0.18018,-0.58166,0.33832,2,1,5,1
-1.1901,0.06819,0.0046499,1,1,5,1
0.40105,0.17224,0.029668,2,1,5,1
-1.134,-0.68439,0.46839,1,2,5,2
0.51904,-0.34316,0.11776,2,2,5,2
-0.14851,2.3276,5.4178,1,1,5,2
-1.3531,0.3423,0.11717,1,2,5,2
-1.2585,-0.58182,0.33852,2,2,5,1
0.4542,-0.78736,0.61994,1,1,5,1
-0.5753,-0.067697,0.0045829,1,2,5,1
-0.66525,0.20558,0.042264,1,1,5,1
-0.032331,-0.13659,0.018657,1,1,5,2
1.6286,-1.0952,1.1994,2,2,5,1
1.2351,-0.61662,0.38021,1,2,5,1
0.42665,-0.78747,0.62011,2,2,5,2
0.06553,-0.41087,0.16882,1,1,5,1
-0.31914,-0.8216,0.67503,1,2,5,1
-0.18919,-0.85605,0.73281,2,1,5,1
0.018722,-0.78758,0.62028,1,2,5,2
-0.31614,0.034312,0.0011773,1,2,5,2
-0.6062,-0.95829,0.91832,2,1,5,1
-0.49611,-0.68453,0.46857,1,2,5,1
-0.39023,0.23919,0.057211,1,2,5,1
-0.56733,-0.68468,0.46878,2,1,5,2
-0.055936,-0.78745,0.62008,1,1,5,1
-0.47241,-0.58192,0.33863,1,1,5,1
-0.050336,-0.95789,0.91756,1,2,5,2
0.53752,-0.58171,0.33839,1,1,5,2
0.27318,-1.0612,1.1262,2,2,5,1
1.1861,-0.99255,0.98516,2,2,5,1
0.30293,-0.37582,0.14124,2,1,5,2
2.0117,-0.68371,0.46746,2,2,5,2
-0.11064,-0.99233,0.98472,1,2,5,1
-0.11643,-0.78735,0.61992,2,1,5,1
0.24002,-0.71889,0.5168,1,1,5,2
0.5196,-0.92395,0.85369,2,2,5,1
0.3103,-0.51323,0.2634,1,1,5,1
0.21182,-0.75317,0.56727,1,2,5,1
0.75118,-0.85559,0.73203,2,2,5,2
-0.55048,-0.54779,0.30007,2,2,5,2
0.53842,-0.61591,0.37934,2,1,5,2
0.10546,-0.65053,0.42318,2,1,5,2
-0.17981,-0.71858,0.51635,2,2,5,2
0.72343,-0.78753,0.6202,1,1,5,1
0.30918,-0.61499,0.37822,2,1,5,2
0.43468,-0.034289,0.0011757,2,1,5,1
0.90106,-0.99329,0.98662,2,2,5,2
-1.1214,0.13723,0.018832,1,1,5,2
0.15805,-0.37497,0.1406,1,1,5,2
-0.16927,-0.51352,0.26371,1,2,5,2
-0.86077,-0.68497,0.46918,2,1,5,1
0.24463,-0.92458,0.85486,2,1,5,2
-0.26424,-0.9583,0.91834,1,1,5,1
-0.52064,-0.23934,0.057286,2,1,5,2
0.69412,-0.92393,0.85365,1,2,5,1
0.60959,-0.71861,0.51639,1,1,5,1
-1.1201,-0.5815,0.33814,2,1,5,2
0.73791,-0.92435,0.85443,1,1,5,1
0.081481,-1.1982,1.4358,2,2,5,2
0.043819,-0.85585,0.73247,2,2,5,1
-0.60798,-0.95846,0.91865,1,2,5,2
-0.92247,-1.3005,1.6913,2,2,5,1
-0.48572,-1.1969,1.4326,2,1,5,2
-0.65783,-1.3693,1.875,2,2,5,2
-0.83344,-0.89065,0.79326,1,2,5,2
1.0122,-0.51361,0.2638,1,2,5,1
0.24548,-0.95887,0.91943,1,1,5,2
-0.34135,-0.85498,0.73099,2,2,5,2
-0.16025,-0.54767,0.29995,1,2,5,2
1.1742,-0.88985,0.79184,1,2,5,1
0.95046,-0.71873,0.51657,1,1,5,2
-0.74453,-0.61627,0.37978,2,2,5,2
-0.34908,-0.82144,0.67476,2,1,5,1
0.57209,1.3699,1.8766,1,1,5,2
-0.067841,-0.65058,0.42326,1,1,5,1
-0.065679,-1.1295,1.2757,2,2,5,1
-0.83392,-0.78715,0.61961,2,2,5,1
-0.34357,-1.0267,1.0542,2,2,5,2
0.042149,-0.58199,0.33871,2,1,5,2
-0.93514,-0.7869,0.61921,1,1,5,1
0.28808,-0.34221,0.11711,1,1,5,1
0.32645,-0.51341,0.26359,1,2,5,1
1.0845,-0.58355,0.34053,1,1,5,1
-0.025858,-0.89,0.79211,1,2,5,1
0.60402,-0.3079,0.094802,1,2,5,2
0.88774,-1.0267,1.0541,1,2,5,1
1.1261,-0.95811,0.91797,2,2,5,1
0.17199,-0.61576,0.37916,2,2,5,2
-1.3549,-0.58166,0.33833,1,1,5,2
-1.013,-0.95841,0.91856,1,2,5,1
0.35021,-0.85572,0.73225,1,2,5,2
-0.61533,-0.82124,0.67444,2,1,5,2
-0.064469,-1.0612,1.1261,2,1,5,2
0.84999,-0.88958,0.79136,2,1,5,1
-0.53048,-0.78651,0.6186,1,1,5,2
0.23584,-0.0338,0.0011425,2,2,5,2
0.27129,0.89028,0.7926,2,1,5,1
-1.5638,-1.0266,1.0539,2,1,5,2
2.0372,-0.7875,0.62016,2,2,5,2
-0.76551,-0.89006,0.79221,2,1,5,1
0.44339,-0.68502,0.46925,2,1,5,2
-0.71739,-0.41145,0.16929,1,1,5,1
0.25711,-0.8216,0.67503,2,2,5,2
0.38104,-1.0267,1.0541,2,2,5,1
0.16042,-0.99251,0.98508,1,2,5,2
1.4488,-1.0276,1.0559,2,2,5,2
-0.42472,-1.027,1.0548,2,1,5,1
0.57269,1.8828,3.5451,2,1,5,2
2.1,-0.78726,0.61978,2,2,5,1
0.84095,-0.89045,0.7929,1,2,5,2
-0.18115,-0.78726,0.61978,1,1,5,1
0.99177,0.99323,0.9865,2,1,5,2
0.5357,-0.51336,0.26354,2,2,5,1
-0.58066,-0.68453,0.46859,2,2,5,2
-0.31604,-0.033666,0.0011334,2,1,5,1
0.51465,-0.78761,0.62033,1,1,5,1
0.19053,-0.78691,0.61922,1,2,5,1
1.3892,0.7187,0.51653,2,1,5,2
-0.50091,-0.20528,0.042141,1,1,5,1
-0.60049,0.10302,0.010613,2,1,5,2
-0.29289,-0.78629,0.61825,2,2,5,2
-0.58329,-0.99294,0.98593,1,1,5,1
-0.42156,0.30849,0.095164,2,2,5,2
-0.71408,-0.99305,0.98616,1,1,5,1
-1.5436,-0.82181,0.67537,2,2,5,1
0.65472,-0.65045,0.42309,1,2,5,1
1.4512,-0.85591,0.73258,1,1,5,2
0.57475,-0.58188,0.33858,2,1,5,2
-0.62626,-0.78772,0.6205,1,1,5,1
1.2071,-0.89026,0.79257,2,2,5,2
0.61754,-0.54777,0.30005,1,1,5,2
-0.61239,-0.68442,0.46843,2,1,5,1
0.52785,-0.58215,0.3389,1,1,5,1
1.3934,-0.75305,0.56709,1,2,5,2
-0.37713,-0.95836,0.91846,2,2,5,1
-0.19134,-1.0613,1.1264,1,2,5,2
1.0155,-0.5815,0.33814,2,2,5,2
0.19161,-0.1029,0.010589,2,1,5,1
0.11237,-0.23913,0.057185,2,1,5,1
0.63756,-0.68456,0.46862,1,2,5,2
0.23284,-0.89012,0.79231,2,2,5,1
0.2505,-0.71869,0.51651,1,2,5,1
1.7738,-0.9926,0.98525,1,2,5,2
0.36752,-0.85564,0.73211,1,2,5,1
-0.65995,-0.75321,0.56733,2,2,5,2
1.2148,-1.0268,1.0544,2,2,5,1
0.19626,-0.54729,0.29952,1,1,5,2
1.7041,-1.0268,1.0543,2,2,5,1
1.2374,-0.85544,0.73178,1,2,5,2
-0.88426,0.58148,0.33812,2,1,5,2
-0.44462,-0.8219,0.67552,2,1,5,2
-0.34643,1.0611,1.126,1,1,5,2
-0.27081,-0.68437,0.46836,2,2,5,2
1.1554,-0.17129,0.029339,1,2,5,2
0.53567,-0.34222,0.11711,1,2,5,2
0.52371,-0.82209,0.67584,2,1,5,1
0.11649,-0.78684,0.61912,2,2,5,1
-0.7725,-0.92346,0.85277,1,2,5,2
0.65118,-0.65003,0.42254,1,1,5,1
0.54854,-0.68478,0.46892,2,1,5,1
1.1745,-0.75286,0.56681,1,2,5,1
0.32512,-0.71841,0.51612,1,2,5,1
0.45907,-0.58275,0.33959,1,1,5,1
1.5832,-0.78696,0.6193,2,2,5,1
-0.14345,-0.82164,0.67509,2,1,5,2
0.96573,-0.20552,0.042239,1,2,5,1
-0.086126,-0.82098,0.67402,1,1,5,1
-0.10081,-0.92399,0.85376,1,2,5,2
-1.1393,-0.58166,0.33833,2,1,5,2
1.2983,0.92479,0.85524,2,1,5,2
0.72467,-0.13656,0.01865,1,1,5,2
-1.1472,-0.95817,0.91809,2,1,5,1
-0.12825,0.13722,0.01883,1,1,5,1
-1.1495,-0.34246,0.11728,2,1,5,2
-0.30065,-0.85545,0.73179,2,1,5,1
-0.10628,0.10283,0.010575,1,1,5,2
-0.10565,-0.92364,0.85312,2,2,5,1
-2.0506,0.034421,0.0011848,2,1,5,2
1.0879,-0.61523,0.37851,2,2,5,1
0.34617,-0.034193,0.0011691,1,2,5,2
-0.035043,-1.026,1.0526,2,2,5,2
-0.97111,-0.68433,0.4683,2,1,5,1
1.3641,-0.58124,0.33784,1,1,5,1
0.37869,-0.41044,0.16846,2,1,5,1
1.1059,-0.71865,0.51645,2,2,5,1
0.65301,-0.82135,0.67462,1,2,5,2
2.5459,-0.27406,0.075112,1,1,5,2
1.3362,-0.8562,0.73307,2,2,5,1
-0.98083,-1.0607,1.1251,2,2,5,2
0.12774,-0.99246,0.98498,2,1,5,1
-2.0896,2.2252,4.9513,1,1,5,1
-2.7383,1.3013,1.6935,1,1,5,2
-1.2582,1.3691,1.8743,1,1,5,1
-0.52254,-0.033891,0.0011486,1,2,5,1
0.29398,0.54766,0.29993,1,2,5,1
-1.2827,-0.13663,0.018667,1,2,5,2
1.0452,1.1294,1.2756,2,1,5,2
-0.54701,-0.65069,0.42339,1,2,5,2
-0.62245,-0.54742,0.29967,2,2,5,1
0.9681,-0.6842,0.46812,2,2,5,2
-1.0029,-0.7521,0.56565,1,2,5,1
1.375,-0.92441,0.85454,1,1,5,2
-0.65818,-0.64916,0.42141,2,1,5,2
0.46536,-0.7876,0.62031,2,2,5,2
-1.1891,-0.17171,0.029484,2,1,5,2
1.0687,-0.61629,0.37982,2,1,5,1
0.87459,-0.82142,0.67474,1,2,5,1
1.5925,0.37664,0.14186,1,1,5,1
-0.29166,-1.0272,1.0551,2,1,5,2
-0.91244,-0.75338,0.56759,2,2,5,2
0.44747,-0.47896,0.2294,1,1,5,2
0.12827,-0.47949,0.22991,2,1,5,2
-0.048888,0.30855,0.095202,1,1,5,2
-1.2113,-0.3069,0.09419,1,1,5,1
-0.99326,-0.71908,0.51708,2,1,5,1
-0.74656,-0.13688,0.018736,1,2,5,1
0.23468,-0.17133,0.029354,1,2,5,1
0.80529,-0.61615,0.37965,2,1,5,1
0.34003,-0.54764,0.29991,2,1,5,1
-0.096013,-0.85598,0.73271,1,2,5,2
-0.30103,-1.0951,1.1992,1,1,5,1
0.82767,-0.82154,0.67492,2,2,5,1
0.30899,0.13654,0.018644,2,2,5,2
1.4946,-0.92426,0.85426,2,2,5,2
-1.2486,-0.95812,0.91799,2,2,5,2
0.99959,-1.1295,1.2757,2,1,5,1
0.090469,-1.0611,1.1259,2,1,5,1
-0.14343,-0.82153,0.67492,2,2,5,2
-0.15481,-0.82207,0.6758,1,2,5,2
0.53611,-0.7192,0.51724,1,1,5,1
1.4848,-0.75317,0.56727,1,2,5,1
1.7983,-0.68457,0.46864,2,1,5,1
0.024241,-0.78764,0.62038,1,1,5,2
-0.77011,2.8755,8.2684,1,1,5,2
0.17574,-0.068105,0.0046383,1,2,5,2
-0.19467,-0.068808,0.0047345,1,2,5,2
1.4632,-0.41078,0.16874,1,1,5,1
0.55123,-0.82448,0.67977,1,2,6,2
-0.31597,0.99625,0.99252,1,1,6,2
-0.18898,2.9065,8.4478,1,1,6,2
-0.33362,1.7716,3.1385,1,1,6,1
0.92849,0.96594,0.93304,2,2,6,1
0.64644,0.78675,0.61898,1,1,6,2
-0.039055,-0.49672,0.24673,2,2,6,2
2.3108,2.2497,5.061,2,1,6,2
0.051128,1.6239,2.6369,1,2,6,2
-0.49751,-0.1974,0.038967,2,2,6,1
0.97286,-0.55632,0.30949,1,2,6,1
0.98728,-0.43701,0.19098,2,1,6,1
-0.10234,-0.25833,0.066733,2,2,6,2
0.70129,-1.3027,1.697,2,2,6,1
0.044007,-0.37755,0.14255,2,1,6,1
0.76271,-0.70615,0.49865,2,2,6,2
0.19415,-0.7063,0.49886,1,2,6,1
0.23173,-1.661,2.759,2,1,6,1
0.10658,-1.0037,1.0073,2,2,6,1
-0.17222,-0.55667,0.30988,2,2,6,1
-0.33357,-0.94405,0.89123,2,2,6,1
0.96642,-0.97431,0.94928,2,1,6,2
-0.69064,0.13007,0.016917,2,1,6,1
0.14087,-0.018724,0.00035059,1,2,6,2
-0.41015,-0.52609,0.27677,2,2,6,2
-1.1046,0.19027,0.036204,1,2,6,1
0.0050823,-0.22782,0.051904,2,1,6,1
0.29553,-0.7057,0.49802,2,1,6,2
-0.076309,-0.40763,0.16616,2,2,6,1
-0.047608,0.13005,0.016914,2,1,6,2
0.42986,-0.67572,0.4566,1,2,6,2
-0.1649,-0.078781,0.0062065,1,1,6,2
-0.13434,1.2641,1.5979,1,1,6,1
0.913,1.7421,3.035,1,2,6,1
-0.78238,0.57934,0.33563,1,1,6,1
0.4946,1.5629,2.4427,1,2,6,1
-1.0344,2.7572,7.6019,1,1,6,2
0.99432,-0.40682,0.1655,2,2,6,2
-0.58016,0.21979,0.048307,2,1,6,1
0.29504,2.4285,5.8976,1,1,6,2
0.54392,-0.64579,0.41704,2,2,6,2
-0.65445,-0.97354,0.94779,2,1,6,1
-0.06842,-0.55625,0.30941,1,2,6,1
-1.3616,0.87576,0.76696,1,1,6,1
0.05993,-0.73561,0.54112,2,1,6,2
0.81049,1.5628,2.4423,1,1,6,2
-0.034056,0.63825,0.40737,1,2,6,2
-0.085275,-0.974,0.94867,2,1,6,1
-0.29516,-0.019713,0.00038859,2,1,6,1
-1.5957,2.3991,5.7556,1,1,6,1
-0.28934,-0.49673,0.24674,2,1,6,2
-0.13499,1.3842,1.916,1,2,6,2
0.074485,0.36903,0.13619,1,2,6,2
-0.21994,0.011066,0.00012246,2,2,6,2
2.3518,3.4432,11.856,1,1,6,2
-0.045118,0.1603,0.025697,1,2,6,1
0.63186,-0.28744,0.082624,1,1,6,2
-0.1931,-0.46625,0.21739,1,2,6,1
-0.48497,0.10027,0.010054,1,2,6,1
-0.071467,0.30889,0.095415,1,1,6,1
0.079067,1.3548,1.8355,1,2,6,2
0.23765,2.4288,5.8991,1,2,6,2
-0.28055,-0.67558,0.4564,2,1,6,1
0.099195,0.36962,0.13662,2,1,6,2
-0.22742,0.57813,0.33424,2,2,6,2
0.55833,-0.67605,0.45705,2,2,6,1
-0.092095,0.13023,0.016959,2,1,6,2
1.7579,2.4887,6.1938,1,1,6,1
-0.36728,1.1153,1.2438,1,1,6,2
-0.35216,0.30948,0.095779,2,1,6,2
-0.60603,-0.7654,0.58584,2,2,6,1
0.19344,3.3243,11.051,1,1,6,1
-0.27684,-0.10856,0.011785,1,2,6,2
-0.79838,2.8463,8.1013,1,1,6,2
-0.60314,-1.0333,1.0678,2,2,6,2
0.11043,0.12976,0.016838,1,1,6,1
0.48034,-0.34739,0.12068,2,1,6,2
-0.31169,0.33974,0.11543,2,1,6,1
-0.54904,-0.40707,0.16571,1,1,6,2
-0.063764,0.60803,0.3697,1,2,6,2
1.4484,0.93648,0.87699,2,2,6,2
-0.086604,-0.73589,0.54154,1,2,6,2
-0.41028,-0.34712,0.1205,2,2,6,2
0.40865,0.3101,0.096161,2,1,6,1
-0.35698,-0.19801,0.039206,1,1,6,2
-0.56919,0.13073,0.017092,2,1,6,1
0.072,0.010735,0.00011524,2,1,6,1
0.99445,0.07073,0.0050027,2,2,6,1
1.2915,3.2054,10.275,1,2,6,2
-0.31159,-0.25774,0.066431,1,2,6,2
0.17614,-1.123,1.2611,1,2,6,1
1.0663,-0.018806,0.00035368,2,2,6,1
-0.22279,-0.16764,0.028105,2,2,6,1
0.27729,2.1899,4.7959,1,1,6,2
0.038154,0.57771,0.33374,2,2,6,2
0.42698,-0.10778,0.011617,2,2,6,1
0.6031,-0.76583,0.58649,2,1,6,2
-1.0509,0.2799,0.078342,1,1,6,1
0.73794,-0.76542,0.58586,1,2,6,2
0.068708,-0.28744,0.082621,1,1,6,2
-0.59281,0.18965,0.035969,2,2,6,2
-0.068068,-0.37707,0.14218,1,2,6,1
0.51147,0.33929,0.11512,1,1,6,1
0.79078,0.96615,0.93345,2,1,6,2
-0.10394,1.2942,1.675,1,1,6,1
0.50372,-0.078608,0.0061792,1,1,6,1
0.73503,-0.19879,0.039516,2,1,6,1
0.36901,-0.49678,0.24679,1,2,6,1
0.62799,-0.10859,0.011792,1,2,6,1
-0.087307,0.12985,0.016861,1,2,6,2
-0.67973,0.81669,0.66698,2,1,6,1
-0.51019,0.33928,0.11511,2,1,6,2
0.13074,0.011133,0.00012395,2,2,6,1
-1.2391,-0.16794,0.028203,1,2,6,1
-0.10009,-1.1235,1.2622,2,2,6,1
-1.347,0.84632,0.71626,1,1,6,2
-0.34821,3.2352,10.467,1,2,6,2
0.095736,-0.91445,0.83622,2,1,6,1
-0.89479,-0.61594,0.37939,2,1,6,2
0.55904,-0.22813,0.052043,1,2,6,2
-0.73955,0.48869,0.23882,1,1,6,1
1.1428,0.040575,0.0016463,2,1,6,1
-0.43017,-0.52621,0.2769,1,2,6,2
0.031631,0.19007,0.036125,1,2,6,2
0.26053,0.39854,0.15883,1,2,6,1
-0.53046,-0.58602,0.34342,1,2,6,1
0.18609,-0.25837,0.066756,2,1,6,1
0.22716,0.78768,0.62045,1,1,6,2
-0.49098,0.21965,0.048246,2,2,6,1
1.1806,0.011397,0.00012989,1,2,6,1
0.73059,0.24961,0.062305,1,1,6,1
0.015474,-0.91432,0.83597,1,1,6,2
-0.35876,0.30971,0.095919,2,1,6,1
0.15893,-0.40725,0.16585,2,2,6,2
-0.79442,-0.73491,0.5401,2,1,6,2
-0.064221,-0.97423,0.94913,2,2,6,2
-0.45488,-0.6459,0.41719,2,2,6,1
-0.24285,-0.55616,0.30931,2,1,6,2
1.7313,-0.85433,0.72987,2,2,6,1
-0.76472,0.1004,0.010081,2,1,6,1
0.65234,2.3388,5.4698,1,1,6,2
-0.01638,-0.76534,0.58575,2,2,6,2
0.29044,0.16004,0.025614,1,2,6,1
0.13645,-0.078987,0.006239,1,2,6,2
-0.15129,-0.46689,0.21799,2,2,6,2
0.19149,0.1302,0.016953,1,2,6,2
-0.89238,0.16079,0.025854,1,2,6,2
-0.71783,-0.91402,0.83543,2,1,6,2
0.97091,-0.5863,0.34374,2,2,6,2
0.20881,0.45867,0.21038,1,1,6,1
-0.40811,0.72725,0.52889,2,1,6,2
0.1763,0.040329,0.0016264,1,1,6,1
-0.10984,0.6069,0.36833,1,1,6,1
-0.0085012,-0.34796,0.12108,1,2,6,1
0.71793,0.99593,0.99188,1,1,6,1
0.38341,2.2796,5.1967,1,1,6,2
0.076424,0.90594,0.82073,1,1,6,2
0.46442,-0.22819,0.052069,2,2,6,2
0.16331,0.48839,0.23852,2,1,6,2
-0.050054,-0.37736,0.1424,2,1,6,2
0.99382,-1.1523,1.3278,2,2,6,1
0.53017,-0.40713,0.16575,2,1,6,1
-1.2077,-0.94464,0.89234,2,1,6,2
-0.88861,0.81759,0.66846,1,2,6,1
0.24208,-0.70638,0.49897,2,2,6,1
0.11065,2.4892,6.1961,1,1,6,1
1.0117,-1.0643,1.1328,2,2,6,1
0.85824,-0.019036,0.00036235,1,1,6,1
1.0204,-0.34737,0.12067,2,2,6,1
0.039489,-0.88434,0.78207,2,2,6,1
-0.016538,0.51838,0.26871,2,2,6,2
-0.18713,-0.91434,0.83602,2,1,6,2
0.9574,0.57788,0.33394,1,1,6,1
-0.57279,-0.55583,0.30895,2,2,6,2
-0.23311,-1.0339,1.0689,2,2,6,1
-0.14238,0.39918,0.15934,2,1,6,1
0.46722,-0.28793,0.082904,2,1,6,2
-0.30394,1.3244,1.7539,1,1,6,1
-0.43657,-0.31765,0.1009,2,2,6,2
0.47025,-0.6461,0.41744,2,1,6,2
0.26,-0.76519,0.58551,1,2,6,1
0.65186,-0.64672,0.41824,2,1,6,1
-0.56089,-0.79499,0.63201,1,2,6,1
-0.075202,-1.2728,1.6201,2,2,6,2
0.675,-0.31751,0.10081,1,2,6,1
1.1835,1.6834,2.8339,1,1,6,2
-0.20921,0.78709,0.61951,1,1,6,2
-0.22369,0.36844,0.13575,1,1,6,2
-1.5071,-0.55633,0.30951,2,1,6,1
1.1748,1.6228,2.6334,1,1,6,2
0.57814,-0.85433,0.72988,1,2,6,2
0.5956,0.72727,0.52892,1,2,6,1
-1.5394,1.4435,2.0838,2,1,6,1
0.3666,0.757,0.57304,1,1,6,1
0.0058622,-0.67579,0.45669,2,1,6,1
-0.52942,-0.34784,0.121,2,2,6,1
-0.041282,0.27954,0.078143,2,1,6,1
-1.262,0.63759,0.40652,1,2,6,2
0.093721,1.6227,2.6333,1,1,6,2
-0.37907,-0.37599,0.14137,2,1,6,2
-0.96696,1.4137,1.9984,1,2,6,2
-0.27275,0.13021,0.016955,1,2,6,2
0.049577,-0.58577,0.34313,2,2,6,1
-1.3903,1.9511,3.8068,1,2,6,2
2.0598,-1.0635,1.1311,2,2,6,1
1.3104,-0.64573,0.41696,1,2,6,1
-0.48356,0.099893,0.0099786,1,1,6,2
0.066259,-0.37745,0.14247,2,1,6,2
-0.31467,2.3688,5.6111,1,1,6,2
0.70019,2.7576,7.6045,1,1,6,1
0.97334,-0.25788,0.066502,1,2,6,1
-1.1462,-0.16769,0.02812,2,1,6,2
0.013709,-0.55625,0.30941,2,1,6,1
-0.84446,1.5028,2.2585,1,1,6,1
-0.70586,-0.25763,0.066375,1,1,6,1
0.030904,0.10052,0.010104,2,1,6,2
-0.41995,-1.5416,2.3766,2,2,6,2
-0.30952,-0.58615,0.34358,2,2,6,2
-0.31939,2.0407,4.1646,1,2,6,2
-0.025546,0.23247,0.05404,1,2,6,2
0.40277,0.69742,0.48639,1,1,6,2
0.24036,-0.64518,0.41626,2,2,6,1
0.22541,2.7566,7.5989,1,1,6,2
-0.63839,0.010805,0.00011675,2,2,6,1
1.0117,-0.018303,0.00033498,1,1,6,2
-0.38417,-1.2132,1.472,2,1,6,1
-0.25937,0.010358,0.00010728,1,2,6,1
0.048966,0.33925,0.11509,2,1,6,1
-0.21081,0.10103,0.010208,2,1,6,2
-0.060457,-0.76553,0.58604,2,2,6,2
1.0732,-0.13784,0.019,2,2,6,2
-1.34,-0.43705,0.19101,1,1,6,1
-0.81079,0.27926,0.077984,1,2,6,1
-0.3644,1.4439,2.0847,1,1,6,2
0.82764,-0.73595,0.54162,1,2,6,1
-0.88854,-0.52646,0.27716,2,1,6,2
-0.30237,-0.19789,0.039162,2,2,6,2
0.50815,1.1451,1.3113,1,1,6,2
-0.78832,1.1155,1.2443,1,1,6,2
-0.16215,0.39869,0.15895,1,1,6,1
0.78927,0.63766,0.4066,2,2,6,1
0.62279,-0.55629,0.30946,2,1,6,1
0.079827,-0.88439,0.78214,2,1,6,2
-0.30921,-0.94421,0.89154,2,2,6,1
-0.13482,-0.018397,0.00033844,2,1,6,2
-0.64724,2.2205,4.9304,1,1,6,2
-0.38436,-0.91488,0.83701,2,2,6,1
-0.49057,-0.76489,0.58505,1,2,6,1
0.33725,-0.67545,0.45623,2,2,6,2
-0.66212,-0.1385,0.019181,1,2,6,1
0.11244,-0.76528,0.58565,1,1,6,1
0.70077,-0.94498,0.89298,2,1,6,2
0.55396,0.90647,0.82169,2,1,6,2
0.47588,-0.85489,0.73084,2,1,6,1
